t,fix,sats,hdop,lat,lon,alt_m,speed_kmh,course
1788053715.16,0,00,99.99,,,,0.0,0.0
1788053716.16,0,00,99.99,,,,0.0,0.0
1788053717.16,0,00,99.99,,,,0.0,0.0
1788053718.16,0,00,99.99,,,,0.0,0.0
1788053719.16,0,00,99.99,,,,0.0,0.0
1788053720.16,0,00,99.99,,,,0.0,0.0
1788053721.16,0,00,99.99,,,,0.0,0.0
1788053722.16,0,00,99.99,,,,0.0,0.0
1788053723.16,0,00,99.99,,,,0.0,0.0
1788053724.16,0,00,99.99,,,,0.0,0.0
1788053725.16,0,00,99.99,,,,0.0,0.0
1788053726.16,0,00,99.99,,,,0.0,0.0
1788053727.16,0,00,99.99,,,,0.0,0.0
1788053728.16,0,00,99.99,,,,0.0,0.0
1788053729.16,0,00,99.99,,,,0.0,0.0
1788053730.16,0,00,99.99,,,,0.0,0.0
1788053731.16,0,00,99.99,,,,0.0,0.0
1788053732.16,0,00,99.99,,,,0.0,0.0
1788053733.16,0,00,99.99,,,,0.0,0.0
1788053734.16,0,00,99.99,,,,0.0,0.0
1788053735.16,0,00,99.99,,,,0.0,0.0
1788053736.16,0,00,99.99,,,,0.0,0.0
1788053737.16,0,00,99.99,,,,0.0,0.0
1788053738.16,0,00,99.99,,,,0.0,0.0
1788053739.16,0,00,99.99,,,,0.0,0.0
1788053740.16,0,00,99.99,,,,0.0,0.0
1788053741.16,0,00,99.99,,,,0.0,0.0
1788053742.16,0,00,99.99,,,,0.0,0.0
1788053743.16,0,00,99.99,,,,0.0,0.0
1788053744.16,0,00,99.99,,,,0.0,0.0
1788053745.16,0,00,99.99,,,,0.0,0.0
1788053746.16,0,00,99.99,,,,0.0,0.0
1788053747.16,0,00,99.99,,,,0.0,0.0
1788053748.16,0,00,99.99,,,,0.0,0.0
1788053749.16,0,00,99.99,,,,0.0,0.0
1788053750.16,0,00,99.99,,,,0.0,0.0
1788053751.16,0,00,99.99,,,,0.0,0.0
1788053752.16,0,00,99.99,,,,0.0,0.0
1788053753.16,0,00,99.99,,,,0.0,0.0
1788053754.16,0,00,99.99,,,,0.0,0.0
1788053755.16,0,00,99.99,,,,0.0,0.0
1788053756.16,0,00,99.99,,,,0.0,0.0
1788053757.16,0,00,99.99,,,,0.0,0.0
1788053758.16,0,00,99.99,,,,0.0,0.0
1788053759.16,0,00,99.99,,,,0.0,0.0
1788053760.16,0,00,99.99,,,,0.0,0.0
1788053761.16,0,00,99.99,,,,0.0,0.0
1788053762.16,0,00,99.99,,,,0.0,0.0
1788053763.16,0,00,99.99,,,,0.0,0.0
1788053764.16,0,00,99.99,,,,0.0,0.0
1788053765.16,0,00,99.99,,,,0.0,0.0
1788053766.16,0,00,99.99,,,,0.0,0.0
1788053767.16,0,00,99.99,,,,0.0,0.0
1788053768.16,0,00,99.99,,,,0.0,0.0
1788053769.16,0,00,99.99,,,,0.0,0.0
1788053770.16,0,00,99.99,,,,0.0,0.0
1788053771.16,0,00,99.99,,,,0.0,0.0
1788053772.16,0,00,99.99,,,,0.0,0.0
1788053773.16,0,00,99.99,,,,0.0,0.0
1788053774.16,0,00,99.99,,,,0.0,0.0
1788053775.16,0,00,99.99,,,,0.0,0.0
1788053776.16,0,00,99.99,,,,0.0,0.0
1788053777.16,0,00,99.99,,,,0.0,0.0
1788053778.16,0,00,99.99,,,,0.0,0.0
1788053779.16,0,00,99.99,,,,0.0,0.0
1788053780.16,0,00,99.99,,,,0.0,0.0
1788053781.16,0,00,99.99,,,,0.0,0.0
1788053782.16,0,00,99.99,,,,0.0,0.0
1788053783.16,0,00,99.99,,,,0.0,0.0
1788053784.16,0,00,99.99,,,,0.0,0.0
1788053785.16,0,00,99.99,,,,0.0,0.0
1788053786.16,0,00,99.99,,,,0.0,0.0
1788053787.16,0,00,99.99,,,,0.0,0.0
1788053788.16,0,00,99.99,,,,0.0,0.0
1788053789.16,0,00,99.99,,,,0.0,0.0
1788053790.16,0,00,99.99,,,,0.0,0.0
1788053791.16,0,00,99.99,,,,0.0,0.0
1788053792.16,0,00,99.99,,,,0.0,0.0
1788053793.16,0,00,99.99,,,,0.0,0.0
1788053794.16,0,00,99.99,,,,0.0,0.0
1788053795.16,0,00,99.99,,,,0.0,0.0
1788053796.16,0,00,99.99,,,,0.0,0.0
1788053797.16,0,00,99.99,,,,0.0,0.0
1788053798.16,0,00,99.99,,,,0.0,0.0
1788053799.16,0,00,99.99,,,,0.0,0.0
1788053800.16,0,00,99.99,,,,0.0,0.0
1788053801.16,0,00,99.99,,,,0.0,0.0
1788053802.16,0,00,99.99,,,,0.0,0.0
1788053803.16,0,00,99.99,,,,0.0,0.0
1788053804.16,0,00,99.99,,,,0.0,0.0
1788053805.16,0,00,99.99,,,,0.0,0.0
1788053806.16,0,00,99.99,,,,0.0,0.0
1788053807.16,0,00,99.99,,,,0.0,0.0
1788053808.16,0,00,99.99,,,,0.0,0.0
1788053809.16,0,00,99.99,,,,0.0,0.0
1788053810.16,0,00,99.99,,,,0.0,0.0
1788053811.16,0,00,99.99,,,,0.0,0.0
1788053812.16,0,00,99.99,,,,0.0,0.0
1788053813.16,0,00,99.99,,,,0.0,0.0
1788053814.16,0,00,99.99,,,,0.0,0.0
1788053815.16,0,00,99.99,,,,0.0,0.0
1788053816.16,0,00,99.99,,,,0.0,0.0
1788053817.16,0,00,99.99,,,,0.0,0.0
1788053818.16,0,00,99.99,,,,0.0,0.0
1788053819.16,0,00,99.99,,,,0.0,0.0
1788053820.16,0,00,99.99,,,,0.0,0.0
1788053821.16,0,00,99.99,,,,0.0,0.0
1788053822.16,0,00,99.99,,,,0.0,0.0
1788053823.16,0,00,99.99,,,,0.0,0.0
1788053824.16,0,00,99.99,,,,0.0,0.0
1788053825.16,0,00,99.99,,,,0.0,0.0
1788053826.16,0,00,99.99,,,,0.0,0.0
1788053827.16,0,00,99.99,,,,0.0,0.0
1788053828.16,0,00,99.99,,,,0.0,0.0
1788053829.16,0,00,99.99,,,,0.0,0.0
1788053830.15,0,00,99.99,,,,0.0,0.0
1788053831.15,0,00,99.99,,,,0.0,0.0
1788053832.15,0,00,99.99,,,,0.0,0.0
1788053833.15,0,00,99.99,,,,0.0,0.0
1788053834.16,0,00,99.99,,,,0.0,0.0
1788053835.15,0,00,99.99,,,,0.0,0.0
1788053836.15,0,00,99.99,,,,0.0,0.0
1788053837.15,0,00,99.99,,,,0.0,0.0
1788053838.15,0,00,99.99,,,,0.0,0.0
1788053839.15,0,00,99.99,,,,0.0,0.0
1788053840.15,0,00,99.99,,,,0.0,0.0
1788053841.15,0,00,99.99,,,,0.0,0.0
1788053842.16,0,00,99.99,,,,0.0,0.0
1788053843.15,0,00,99.99,,,,0.0,0.0
1788053844.15,0,00,99.99,,,,0.0,0.0
1788053845.16,0,00,99.99,,,,0.0,0.0
1788053846.16,0,00,99.99,,,,0.0,0.0
1788053847.16,0,00,99.99,,,,0.0,0.0
1788053848.16,0,00,99.99,,,,0.0,0.0
1788053849.16,0,00,99.99,,,,0.0,0.0
1788053850.15,0,00,99.99,,,,0.0,0.0
1788053851.16,0,00,99.99,,,,0.0,0.0
1788053852.15,0,00,99.99,,,,0.0,0.0
1788053853.15,0,00,99.99,,,,0.0,0.0
1788053854.15,0,00,99.99,,,,0.0,0.0
1788053855.16,0,00,99.99,,,,0.0,0.0
1788053856.15,0,00,99.99,,,,0.0,0.0
1788053857.15,0,00,99.99,,,,0.0,0.0
1788053858.15,0,00,99.99,,,,0.0,0.0
1788053859.15,0,00,99.99,,,,0.0,0.0
1788053860.15,0,00,99.99,,,,0.0,0.0
1788053861.16,0,00,99.99,,,,0.0,0.0
1788053862.15,0,00,99.99,,,,0.0,0.0
1788053863.15,0,00,99.99,,,,0.0,0.0
1788053864.15,0,00,99.99,,,,0.0,0.0
1788053865.15,0,00,99.99,,,,0.0,0.0
1788053866.15,0,00,99.99,,,,0.0,0.0
1788053867.15,0,00,99.99,,,,0.0,0.0
1788053868.15,0,00,99.99,,,,0.0,0.0
1788053869.15,0,00,99.99,,,,0.0,0.0
1788053870.15,0,00,99.99,,,,0.0,0.0
1788053871.15,0,00,99.99,,,,0.0,0.0
1788053872.15,0,00,99.99,,,,0.0,0.0
1788053873.15,0,00,99.99,,,,0.0,0.0
1788053874.15,0,00,99.99,,,,0.0,0.0
1788053875.15,0,00,99.99,,,,0.0,0.0
1788053876.16,0,00,99.99,,,,0.0,0.0
1788053877.15,0,00,99.99,,,,0.0,0.0
1788053878.15,0,00,99.99,,,,0.0,0.0
1788053879.15,0,00,99.99,,,,0.0,0.0
1788053880.15,0,00,99.99,,,,0.0,0.0
1788053881.15,0,00,99.99,,,,0.0,0.0
1788053882.15,0,00,99.99,,,,0.0,0.0
1788053883.15,0,00,99.99,,,,0.0,0.0
1788053884.15,0,00,99.99,,,,0.0,0.0
1788053885.15,0,00,99.99,,,,0.0,0.0
1788053886.15,0,00,99.99,,,,0.0,0.0
1788053887.15,0,00,99.99,,,,0.0,0.0
1788053888.15,0,00,99.99,,,,0.0,0.0
1788053889.15,0,00,99.99,,,,0.0,0.0
1788053890.15,0,00,99.99,,,,0.0,0.0
1788053891.15,0,00,99.99,,,,0.0,0.0
1788053892.15,0,00,99.99,,,,0.0,0.0
1788053893.15,0,00,99.99,,,,0.0,0.0
1788053894.15,0,00,99.99,,,,0.0,0.0
1788053895.15,0,00,99.99,,,,0.0,0.0
1788053896.15,0,00,99.99,,,,0.0,0.0
1788053897.15,0,00,99.99,,,,0.0,0.0
1788053898.15,0,00,99.99,,,,0.0,0.0
1788053899.15,0,00,99.99,,,,0.0,0.0
1788053900.15,0,00,99.99,,,,0.0,0.0
1788053901.15,0,00,99.99,,,,0.0,0.0
1788053902.15,0,00,99.99,,,,0.0,0.0
1788053903.15,0,00,99.99,,,,0.0,0.0
1788053904.15,0,00,99.99,,,,0.0,0.0
1788053905.15,0,00,99.99,,,,0.0,0.0
1788053906.15,0,00,99.99,,,,0.0,0.0
1788053907.15,0,00,99.99,,,,0.0,0.0
1788053908.15,0,00,99.99,,,,0.0,0.0
1788053909.15,0,00,99.99,,,,0.0,0.0
1788053910.15,0,00,99.99,,,,0.0,0.0
1788053911.15,0,00,99.99,,,,0.0,0.0
1788053912.15,0,00,99.99,,,,0.0,0.0
1788053913.15,0,00,99.99,,,,0.0,0.0
1788053914.15,0,00,99.99,,,,0.0,0.0
1788053915.15,0,00,99.99,,,,0.0,0.0
1788053916.15,0,00,99.99,,,,0.0,0.0
1788053917.15,0,00,99.99,,,,0.0,0.0
1788053918.15,0,00,99.99,,,,0.0,0.0
1788053919.15,0,00,99.99,,,,0.0,0.0
1788053920.15,0,00,99.99,,,,0.0,0.0
1788053921.16,0,00,99.99,,,,0.0,0.0
1788053922.15,0,00,99.99,,,,0.0,0.0
1788053923.16,0,00,99.99,,,,0.0,0.0
1788053924.16,0,00,99.99,,,,0.0,0.0
1788053925.16,0,00,99.99,,,,0.0,0.0
1788053926.15,0,00,99.99,,,,0.0,0.0
1788053927.15,0,00,99.99,,,,0.0,0.0
1788053928.15,0,00,99.99,,,,0.0,0.0
1788053929.15,0,00,99.99,,,,0.0,0.0
1788053930.16,0,00,99.99,,,,0.0,0.0
1788053931.16,0,00,99.99,,,,0.0,0.0
1788053932.15,0,00,99.99,,,,0.0,0.0
1788053933.15,0,00,99.99,,,,0.0,0.0
1788053934.15,0,00,99.99,,,,0.0,0.0
1788053935.15,0,00,99.99,,,,0.0,0.0
1788053936.16,0,00,99.99,,,,0.0,0.0
1788053937.16,0,00,99.99,,,,0.0,0.0
1788053938.16,0,00,99.99,,,,0.0,0.0
1788053939.16,0,00,99.99,,,,0.0,0.0
1788053940.15,0,00,99.99,,,,0.0,0.0
1788053941.15,0,00,99.99,,,,0.0,0.0
1788053942.15,0,00,99.99,,,,0.0,0.0
1788053943.15,0,00,99.99,,,,0.0,0.0
1788053944.15,0,00,99.99,,,,0.0,0.0
1788053945.16,0,00,99.99,,,,0.0,0.0
1788053946.16,0,00,99.99,,,,0.0,0.0
1788053947.15,0,00,99.99,,,,0.0,0.0
1788053948.15,0,00,99.99,,,,0.0,0.0
1788053949.15,0,00,99.99,,,,0.0,0.0
1788053950.15,0,00,99.99,,,,0.0,0.0
1788053951.15,0,00,99.99,,,,0.0,0.0
1788053952.15,0,00,99.99,,,,0.0,0.0
1788053953.15,0,00,99.99,,,,0.0,0.0
1788053954.15,0,00,99.99,,,,0.0,0.0
1788053955.15,0,00,99.99,,,,0.0,0.0
1788053956.15,0,00,99.99,,,,0.0,0.0
1788053957.15,0,00,99.99,,,,0.0,0.0
1788053958.15,0,00,99.99,,,,0.0,0.0
1788053959.15,0,00,99.99,,,,0.0,0.0
1788053960.15,0,00,99.99,,,,0.0,0.0
1788053961.15,0,00,99.99,,,,0.0,0.0
1788053962.15,0,00,99.99,,,,0.0,0.0
1788053963.15,0,00,99.99,,,,0.0,0.0
1788053964.15,0,00,99.99,,,,0.0,0.0
1788053965.15,0,00,99.99,,,,0.0,0.0
1788053966.15,0,00,99.99,,,,0.0,0.0
1788053967.15,0,00,99.99,,,,0.0,0.0
1788053968.15,0,00,99.99,,,,0.0,0.0
1788053969.15,0,00,99.99,,,,0.0,0.0
1788053970.15,0,00,99.99,,,,0.0,0.0
1788053971.15,0,00,99.99,,,,0.0,0.0
1788053972.15,0,00,99.99,,,,0.0,0.0
1788053973.15,0,00,99.99,,,,0.0,0.0
1788053974.15,0,00,99.99,,,,0.0,0.0
1788053975.15,0,00,99.99,,,,0.0,0.0
1788053976.15,0,00,99.99,,,,0.0,0.0
1788053977.15,0,00,99.99,,,,0.0,0.0
1788053978.15,0,00,99.99,,,,0.0,0.0
1788053979.15,0,00,99.99,,,,0.0,0.0
1788053980.15,0,00,99.99,,,,0.0,0.0
1788053981.15,0,00,99.99,,,,0.0,0.0
1788053982.15,0,00,99.99,,,,0.0,0.0
1788053983.15,0,00,99.99,,,,0.0,0.0
1788053984.15,0,00,99.99,,,,0.0,0.0
1788053985.16,0,00,99.99,,,,0.0,0.0
1788053986.16,0,00,99.99,,,,0.0,0.0
1788053987.16,0,00,99.99,,,,0.0,0.0
1788053988.16,0,00,99.99,,,,0.0,0.0
1788053989.16,0,00,99.99,,,,0.0,0.0
1788053990.15,0,00,99.99,,,,0.0,0.0
1788053991.15,0,00,99.99,,,,0.0,0.0
1788053992.15,0,00,99.99,,,,0.0,0.0
1788053993.15,0,00,99.99,,,,0.0,0.0
1788053994.15,0,00,99.99,,,,0.0,0.0
1788053995.15,0,00,99.99,,,,0.0,0.0
1788053996.15,0,00,99.99,,,,0.0,0.0
1788053997.15,0,00,99.99,,,,0.0,0.0
1788053998.15,0,00,99.99,,,,0.0,0.0
1788053999.15,0,00,99.99,,,,0.0,0.0
1788054000.15,0,00,99.99,,,,0.0,0.0
1788054001.15,0,00,99.99,,,,0.0,0.0
1788054002.15,0,00,99.99,,,,0.0,0.0
1788054003.15,0,00,99.99,,,,0.0,0.0
1788054004.15,0,00,99.99,,,,0.0,0.0
1788054005.16,0,00,99.99,,,,0.0,0.0
1788054006.16,0,00,99.99,,,,0.0,0.0
1788054007.15,0,00,99.99,,,,0.0,0.0
1788054008.15,0,00,99.99,,,,0.0,0.0
1788054009.15,0,00,99.99,,,,0.0,0.0
1788054010.15,0,00,99.99,,,,0.0,0.0
1788054011.15,0,00,99.99,,,,0.0,0.0
1788054012.15,0,00,99.99,,,,0.0,0.0
1788054013.15,0,00,99.99,,,,0.0,0.0
1788054014.15,0,00,99.99,,,,0.0,0.0
1788054015.15,0,00,99.99,,,,0.0,0.0
1788054016.15,0,00,99.99,,,,0.0,0.0
1788054017.15,0,00,99.99,,,,0.0,0.0
1788054018.15,0,00,99.99,,,,0.0,0.0
1788054019.15,0,00,99.99,,,,0.0,0.0
1788054020.15,0,00,99.99,,,,0.0,0.0
1788054021.15,0,00,99.99,,,,0.0,0.0
1788054022.15,0,00,99.99,,,,0.0,0.0
1788054023.15,0,00,99.99,,,,0.0,0.0
1788054024.15,0,00,99.99,,,,0.0,0.0
1788054025.15,0,00,99.99,,,,0.0,0.0
1788054026.15,0,00,99.99,,,,0.0,0.0
1788054027.15,0,00,99.99,,,,0.0,0.0
1788054028.15,0,00,99.99,,,,0.0,0.0
1788054029.16,0,00,99.99,,,,0.0,0.0
1788054030.15,0,00,99.99,,,,0.0,0.0
1788054031.15,0,00,99.99,,,,0.0,0.0
1788054032.15,0,00,99.99,,,,0.0,0.0
1788054033.15,0,00,99.99,,,,0.0,0.0
1788054034.15,0,00,99.99,,,,0.0,0.0
1788054035.15,0,00,99.99,,,,0.0,0.0
1788054036.15,0,00,99.99,,,,0.0,0.0
1788054037.15,0,00,99.99,,,,0.0,0.0
1788054038.15,0,00,99.99,,,,0.0,0.0
1788054039.16,0,00,99.99,,,,0.0,0.0
1788054040.15,0,00,99.99,,,,0.0,0.0
1788054041.15,0,00,99.99,,,,0.0,0.0
1788054042.15,0,00,99.99,,,,0.0,0.0
1788054043.15,0,00,99.99,,,,0.0,0.0
1788054044.16,0,00,99.99,,,,0.0,0.0
1788054045.15,0,00,99.99,,,,0.0,0.0
1788054046.15,0,00,99.99,,,,0.0,0.0
1788054047.15,0,00,99.99,,,,0.0,0.0
1788054048.15,0,00,99.99,,,,0.0,0.0
1788054049.15,0,00,99.99,,,,0.0,0.0
1788054050.15,0,00,99.99,,,,0.0,0.0
1788054051.15,0,00,99.99,,,,0.0,0.0
1788054052.15,0,00,99.99,,,,0.0,0.0
1788054053.15,0,00,99.99,,,,0.0,0.0
1788054054.15,0,00,99.99,,,,0.0,0.0
1788054055.15,0,00,99.99,,,,0.0,0.0
1788054056.16,0,00,99.99,,,,0.0,0.0
1788054057.15,0,00,99.99,,,,0.0,0.0
1788054058.15,0,00,99.99,,,,0.0,0.0
1788054059.15,0,00,99.99,,,,0.0,0.0
1788054060.16,0,00,99.99,,,,0.0,0.0
1788054061.15,0,00,99.99,,,,0.0,0.0
1788054062.15,0,00,99.99,,,,0.0,0.0
1788054063.15,0,00,99.99,,,,0.0,0.0
1788054064.15,0,00,99.99,,,,0.0,0.0
1788054065.15,0,00,99.99,,,,0.0,0.0
1788054066.15,0,00,99.99,,,,0.0,0.0
1788054067.15,0,00,99.99,,,,0.0,0.0
1788054068.15,0,00,99.99,,,,0.0,0.0
1788054069.15,0,00,99.99,,,,0.0,0.0
1788054070.15,0,00,99.99,,,,0.0,0.0
1788054071.15,0,00,99.99,,,,0.0,0.0
1788054072.15,0,00,99.99,,,,0.0,0.0
1788054073.15,0,00,99.99,,,,0.0,0.0
1788054074.15,0,00,99.99,,,,0.0,0.0
1788054075.15,0,00,99.99,,,,0.0,0.0
1788054076.15,0,00,99.99,,,,0.0,0.0
1788054077.15,0,00,99.99,,,,0.0,0.0
1788054078.15,0,00,99.99,,,,0.0,0.0
1788054079.15,0,00,99.99,,,,0.0,0.0
1788054080.15,0,00,99.99,,,,0.0,0.0
1788054081.15,0,00,99.99,,,,0.0,0.0
1788054082.14,0,00,99.99,,,,0.0,0.0
1788054083.15,0,00,99.99,,,,0.0,0.0
1788054084.15,0,00,99.99,,,,0.0,0.0
1788054085.15,0,00,99.99,,,,0.0,0.0
1788054086.15,0,00,99.99,,,,0.0,0.0
1788054087.15,0,00,99.99,,,,0.0,0.0
1788054088.15,0,00,99.99,,,,0.0,0.0
1788054089.14,0,00,99.99,,,,0.0,0.0
1788054090.15,0,00,99.99,,,,0.0,0.0
1788054091.15,0,00,99.99,,,,0.0,0.0
1788054092.15,0,00,99.99,,,,0.0,0.0
1788054093.15,0,00,99.99,,,,0.0,0.0
1788054094.15,0,00,99.99,,,,0.0,0.0
1788054095.15,0,00,99.99,,,,0.0,0.0
1788054096.15,0,00,99.99,,,,0.0,0.0
1788054097.15,0,00,99.99,,,,0.0,0.0
1788054098.15,0,00,99.99,,,,0.0,0.0
1788054099.15,0,00,99.99,,,,0.0,0.0
1788054100.16,0,00,99.99,,,,0.0,0.0
1788054101.15,0,00,99.99,,,,0.0,0.0
1788054102.15,0,00,99.99,,,,0.0,0.0
1788054103.15,0,00,99.99,,,,0.0,0.0
1788054104.15,0,00,99.99,,,,0.0,0.0
1788054105.15,0,00,99.99,,,,0.0,0.0
1788054106.15,0,00,99.99,,,,0.0,0.0
1788054107.15,0,00,99.99,,,,0.0,0.0
1788054108.15,0,00,99.99,,,,0.0,0.0
1788054109.15,0,00,99.99,,,,0.0,0.0
1788054110.15,0,00,99.99,,,,0.0,0.0
1788054111.15,0,00,99.99,,,,0.0,0.0
1788054112.15,0,00,99.99,,,,0.0,0.0
1788054113.15,0,00,99.99,,,,0.0,0.0
1788054114.15,0,00,99.99,,,,0.0,0.0
1788054115.15,0,00,99.99,,,,0.0,0.0
1788054116.15,0,00,99.99,,,,0.0,0.0
1788054117.15,0,00,99.99,,,,0.0,0.0
1788054118.15,0,00,99.99,,,,0.0,0.0
1788054119.15,0,00,99.99,,,,0.0,0.0
1788054120.15,0,00,99.99,,,,0.0,0.0
1788054121.15,0,00,99.99,,,,0.0,0.0
1788054122.15,0,00,99.99,,,,0.0,0.0
1788054123.15,0,00,99.99,,,,0.0,0.0
1788054124.15,0,00,99.99,,,,0.0,0.0
1788054125.15,0,00,99.99,,,,0.0,0.0
1788054126.15,0,00,99.99,,,,0.0,0.0
1788054127.15,0,00,99.99,,,,0.0,0.0
1788054128.15,0,00,99.99,,,,0.0,0.0
1788054129.15,0,00,99.99,,,,0.0,0.0
1788054130.15,0,00,99.99,,,,0.0,0.0
1788054131.15,0,00,99.99,,,,0.0,0.0
1788054132.15,0,00,99.99,,,,0.0,0.0
1788054133.16,0,00,99.99,,,,0.0,0.0
1788054134.15,0,00,99.99,,,,0.0,0.0
1788054136.15,0,00,99.99,,,,0.0,0.0
1788054137.16,0,00,99.99,,,,0.0,0.0
1788054138.15,0,00,99.99,,,,0.0,0.0
1788054139.16,0,00,99.99,,,,0.0,0.0
1788054140.16,0,00,99.99,,,,0.0,0.0
1788054141.15,0,00,99.99,,,,0.0,0.0
1788054142.15,0,00,99.99,,,,0.0,0.0
1788054143.16,0,00,99.99,,,,0.0,0.0
1788054144.16,0,00,99.99,,,,0.0,0.0
1788054145.15,0,00,99.99,,,,0.0,0.0
1788054146.16,0,00,99.99,,,,0.0,0.0
1788054147.16,0,00,99.99,,,,0.0,0.0
1788054148.16,0,00,99.99,,,,0.0,0.0
1788054149.15,0,00,99.99,,,,0.0,0.0
1788054150.15,0,00,99.99,,,,0.0,0.0
1788054151.15,0,00,99.99,,,,0.0,0.0
1788054152.15,0,00,99.99,,,,0.0,0.0
1788054153.15,0,00,99.99,,,,0.0,0.0
1788054154.15,0,00,99.99,,,,0.0,0.0
1788054155.15,0,00,99.99,,,,0.0,0.0
1788054156.15,0,00,99.99,,,,0.0,0.0
1788054157.15,0,00,99.99,,,,0.0,0.0
1788054158.15,0,00,99.99,,,,0.0,0.0
1788054159.15,0,00,99.99,,,,0.0,0.0
1788054160.15,0,00,99.99,,,,0.0,0.0
1788054161.15,0,00,99.99,,,,0.0,0.0
1788054162.15,0,00,99.99,,,,0.0,0.0
1788054163.15,0,00,99.99,,,,0.0,0.0
1788054164.15,0,00,99.99,,,,0.0,0.0
1788054165.15,0,00,99.99,,,,0.0,0.0
1788054166.15,0,00,99.99,,,,0.0,0.0
1788054167.15,0,00,99.99,,,,0.0,0.0
1788054168.15,0,00,99.99,,,,0.0,0.0
1788054169.15,0,00,99.99,,,,0.0,0.0
1788054170.15,0,00,99.99,,,,0.0,0.0
1788054171.15,0,00,99.99,,,,0.0,0.0
1788054172.15,0,00,99.99,,,,0.0,0.0
1788054173.15,0,00,99.99,,,,0.0,0.0
1788054174.15,0,00,99.99,,,,0.0,0.0
1788054175.15,0,00,99.99,,,,0.0,0.0
1788054176.16,0,00,99.99,,,,0.0,0.0
1788054177.15,0,00,99.99,,,,0.0,0.0
1788054178.15,0,00,99.99,,,,0.0,0.0
1788054179.15,0,00,99.99,,,,0.0,0.0
1788054180.15,0,00,99.99,,,,0.0,0.0
1788054181.15,0,00,99.99,,,,0.0,0.0
1788054182.15,0,00,99.99,,,,0.0,0.0
1788054183.15,0,00,99.99,,,,0.0,0.0
1788054184.16,0,00,99.99,,,,0.0,0.0
1788054185.15,0,00,99.99,,,,0.0,0.0
1788054186.15,0,00,99.99,,,,0.0,0.0
1788054187.15,0,00,99.99,,,,0.0,0.0
1788054188.15,0,00,99.99,,,,0.0,0.0
1788054189.15,0,00,99.99,,,,0.0,0.0
1788054190.15,0,00,99.99,,,,0.0,0.0
1788054191.15,0,00,99.99,,,,0.0,0.0
1788054192.15,0,00,99.99,,,,0.0,0.0
1788054193.15,0,00,99.99,,,,0.0,0.0
1788054194.15,0,00,99.99,,,,0.0,0.0
1788054195.15,0,00,99.99,,,,0.0,0.0
1788054196.16,0,00,99.99,,,,0.0,0.0
1788054197.15,0,00,99.99,,,,0.0,0.0
1788054198.15,0,00,99.99,,,,0.0,0.0
1788054199.15,0,00,99.99,,,,0.0,0.0
1788054200.15,0,00,99.99,,,,0.0,0.0
1788054201.15,0,00,99.99,,,,0.0,0.0
1788054202.15,0,00,99.99,,,,0.0,0.0
1788054203.15,0,00,99.99,,,,0.0,0.0
1788054204.15,0,00,99.99,,,,0.0,0.0
1788054205.15,0,00,99.99,,,,0.0,0.0
1788054206.15,0,00,99.99,,,,0.0,0.0
1788054207.15,0,00,99.99,,,,0.0,0.0
1788054208.15,0,00,99.99,,,,0.0,0.0
1788054209.15,0,00,99.99,,,,0.0,0.0
1788054210.15,0,00,99.99,,,,0.0,0.0
1788054211.15,0,00,99.99,,,,0.0,0.0
1788054212.15,0,00,99.99,,,,0.0,0.0
1788054213.15,0,00,99.99,,,,0.0,0.0
1788054214.15,0,00,99.99,,,,0.0,0.0
1788054215.15,0,00,99.99,,,,0.0,0.0
1788054216.15,0,00,99.99,,,,0.0,0.0
1788054217.15,0,00,99.99,,,,0.0,0.0
1788054218.15,0,00,99.99,,,,0.0,0.0
1788054219.15,0,00,99.99,,,,0.0,0.0
1788054220.15,0,00,99.99,,,,0.0,0.0
1788054221.15,0,00,99.99,,,,0.0,0.0
1788054222.15,0,00,99.99,,,,0.0,0.0
1788054223.15,0,00,99.99,,,,0.0,0.0
1788054224.15,0,00,99.99,,,,0.0,0.0
1788054225.15,0,00,99.99,,,,0.0,0.0
1788054226.15,0,00,99.99,,,,0.0,0.0
1788054227.15,0,00,99.99,,,,0.0,0.0
1788054228.15,0,00,99.99,,,,0.0,0.0
1788054229.15,0,00,99.99,,,,0.0,0.0
1788054230.15,0,00,99.99,,,,0.0,0.0
1788054231.15,0,00,99.99,,,,0.0,0.0
1788054232.15,0,00,99.99,,,,0.0,0.0
1788054233.15,0,00,99.99,,,,0.0,0.0
1788054234.15,0,00,99.99,,,,0.0,0.0
1788054235.14,0,00,99.99,,,,0.0,0.0
1788054236.15,0,00,99.99,,,,0.0,0.0
1788054237.15,0,00,99.99,,,,0.0,0.0
1788054238.15,0,00,99.99,,,,0.0,0.0
1788054239.15,0,00,99.99,,,,0.0,0.0
1788054240.15,0,00,99.99,,,,0.0,0.0
1788054241.15,0,00,99.99,,,,0.0,0.0
1788054242.15,0,00,99.99,,,,0.0,0.0
1788054243.15,0,00,99.99,,,,0.0,0.0
1788054244.15,0,00,99.99,,,,0.0,0.0
1788054245.15,0,00,99.99,,,,0.0,0.0
1788054246.15,0,00,99.99,,,,0.0,0.0
1788054247.15,0,00,99.99,,,,0.0,0.0
1788054248.15,0,00,99.99,,,,0.0,0.0
1788054249.15,0,00,99.99,,,,0.0,0.0
1788054250.15,0,00,99.99,,,,0.0,0.0
1788054251.15,0,00,99.99,,,,0.0,0.0
1788054252.15,0,00,99.99,,,,0.0,0.0
